Type,Invoice Date,Invoice No,Due Date,Customer,Global Tax calculation,Product/Service,Product/Service Quantity,Product/Service Unit Price,Product/Service Tax Rate,Product/Service Tax Amount,Product/Service Class,Currency Code,Exchange Rate,Amount,Tax Exclusive Amount,Total Invoice Amount,Status,Balance Due
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,ESCINSTALL ,16.0,80.0,GST,0.0,,,,1280.0,1280.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,SPAONLINE,1.0,1824.05,GST,0.0,,,,1824.05,1824.05,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,SPACEOPT0032,1.0,1471.87,GST,0.0,,,,1471.87,1471.87,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,PPD800,1.0,999.43,GST,0.0,,,,999.43,999.43,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,EC904B0AUS,1.0,1111.62,GST,0.0,,,,1111.62,1111.62,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,PFD04KB10,5.0,135.0,GST,0.0,,,,675.0,675.0,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,EB750Z00IMB565,6.0,934.62,GST,0.0,,,,5607.72,5607.72,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,PSPACEOPT0033,6.0,166.95,GST,0.0,,,,1001.7,1001.7,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,COPLEG65IM,6.0,38.35,GST,0.0,,,,230.1,230.1,91198.98,Closed,
Invoice,2024-03-14T00:00:00,JTW100463,2024-04-28T00:00:00,Monterey Secondary College,TaxInclusive,ESCINSTALL ,6.0,60.0,GST,0.0,,,,360.0,360.0,91198.98,Closed,
Invoice,2024-03-16T00:00:00,JTW100364,2024-03-23T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,31032.14,Closed,
Invoice,2024-03-16T00:00:00,JTW100364,2024-03-23T00:00:00,Minaret College,TaxInclusive,CD52 CAMERA,6.0,2678.0,GST,0.0,,,,12854.4,12854.4,31032.14,Closed,
Invoice,2024-03-16T00:00:00,JTW100364,2024-03-23T00:00:00,Minaret College,TaxInclusive,SV23SENSOR,6.0,2449.3,GST,0.0,,,,11756.64,11756.64,31032.14,Closed,
Invoice,2024-03-16T00:00:00,JTW100364,2024-03-23T00:00:00,Minaret College,TaxInclusive,INSTALL,1.0,3500.0,GST,0.0,,,,3500.0,3500.0,31032.14,Closed,
Invoice,2024-03-16T00:00:00,JTW100365,2024-03-23T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,530.85,Closed,
Invoice,2024-03-16T00:00:00,JTW100365,2024-03-23T00:00:00,Cardinia Shire Council,TaxInclusive,D361B,1.0,49.5,GST,0.0,,,,49.5,49.5,530.85,Closed,
Invoice,2024-03-16T00:00:00,JTW100365,2024-03-23T00:00:00,Cardinia Shire Council,TaxInclusive,3162HSCCT,1.0,28.0,GST,0.0,,,,28.0,28.0,530.85,Closed,
Invoice,2024-03-16T00:00:00,JTW100365,2024-03-23T00:00:00,Cardinia Shire Council,TaxInclusive,07352143,1.0,59.09,GST,0.0,,,,59.09,59.09,530.85,Closed,
Invoice,2024-03-16T00:00:00,JTW100365,2024-03-23T00:00:00,Cardinia Shire Council,TaxInclusive,ACCRESET,3.0,45.0,GST,0.0,,,,135.0,135.0,530.85,Closed,
Invoice,2024-03-16T00:00:00,JTW100365,2024-03-23T00:00:00,Cardinia Shire Council,TaxInclusive,INSTALL,1.0,66.0,GST,0.0,,,,66.0,66.0,530.85,Closed,
Invoice,2024-03-16T00:00:00,JTW100365,2024-03-23T00:00:00,Cardinia Shire Council,TaxInclusive,INSTALL,1.0,45.0,GST,0.0,,,,45.0,45.0,530.85,Closed,
Invoice,2024-03-16T00:00:00,JTW100367,2024-03-23T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,572.0,Closed,
Invoice,2024-03-16T00:00:00,JTW100367,2024-03-23T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - DUMMY/BLANK 570,11.0,20.0,GST,0.0,,,,220.0,220.0,572.0,Closed,
Invoice,2024-03-16T00:00:00,JTW100367,2024-03-23T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,2.0,100.0,GST,0.0,,,,200.0,200.0,572.0,Closed,
Invoice,2024-03-16T00:00:00,JTW100368,2024-03-23T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,3458.55,Closed,
Invoice,2024-03-16T00:00:00,JTW100368,2024-03-23T00:00:00,Minaret College,TaxInclusive,RFNODE3,6.0,160.69,GST,0.0,,,,964.14,964.14,3458.55,Closed,
Invoice,2024-03-16T00:00:00,JTW100368,2024-03-23T00:00:00,Minaret College,TaxInclusive,INSTALL,1.0,1600.0,GST,0.0,,,,1600.0,1600.0,3458.55,Closed,
Invoice,2024-03-16T00:00:00,JTW100368,2024-03-23T00:00:00,Minaret College,TaxInclusive,MINI60MM,6.0,55.0,GST,0.0,,,,330.0,330.0,3458.55,Closed,
Invoice,2024-03-16T00:00:00,JTW100368,2024-03-23T00:00:00,Minaret College,TaxInclusive,FITTINGS,1.0,150.0,GST,0.0,,,,150.0,150.0,3458.55,Closed,
Invoice,2024-03-16T00:00:00,JTW100369,2024-03-23T00:00:00,Minaret College,TaxInclusive,EB750Z00IMB565,1.0,1016.47,GST,0.0,,,,1016.47,1016.47,1226.31,Closed,
Invoice,2024-03-16T00:00:00,JTW100369,2024-03-23T00:00:00,Minaret College,TaxInclusive,COPLEG65IM,1.0,38.36,GST,0.0,,,,38.36,38.36,1226.31,Closed,
Invoice,2024-03-16T00:00:00,JTW100369,2024-03-23T00:00:00,Minaret College,TaxInclusive,ESCINSTALL ,1.0,60.0,GST,0.0,,,,60.0,60.0,1226.31,Closed,
Invoice,2024-03-21T00:00:00,JTW100373,2024-03-28T00:00:00,Luther College,TaxInclusive,PCM04KB50,2.0,376.65,GST,0.0,,,,753.3,753.3,845.13,Closed,
Invoice,2024-03-21T00:00:00,JTW100373,2024-03-28T00:00:00,Luther College,TaxInclusive,POST,1.0,15.0,GST,0.0,,,,15.0,15.0,845.13,Closed,
Invoice,2024-03-21T00:00:00,JTW100374,2024-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,MISC,1.0,300.0,GST,0.0,,,,300.0,300.0,330.0,Closed,
Invoice,2024-03-21T00:00:00,JTW100375,2024-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,90.0,GST,0.0,,,,90.0,90.0,714.35,Closed,
Invoice,2024-03-21T00:00:00,JTW100375,2024-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,CARD- MINI,1.0,470.41,GST,0.0,,,,470.41,470.41,714.35,Closed,
Invoice,2024-03-21T00:00:00,JTW100375,2024-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,ESCINSTALL ,1.0,60.0,GST,0.0,,,,60.0,60.0,714.35,Closed,
Invoice,2024-03-21T00:00:00,JTW100375,2024-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,SALMINIP,1.0,29.0,GST,0.0,,,,29.0,29.0,714.35,Closed,
Invoice,2024-03-21T00:00:00,JTW100376,2024-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,90.0,GST,0.0,,,,90.0,90.0,714.35,Closed,
Invoice,2024-03-21T00:00:00,JTW100376,2024-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,CARD- MINI,1.0,470.41,GST,0.0,,,,470.41,470.41,714.35,Closed,
Invoice,2024-03-21T00:00:00,JTW100376,2024-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,ESCINSTALL ,1.0,60.0,GST,0.0,,,,60.0,60.0,714.35,Closed,
Invoice,2024-03-21T00:00:00,JTW100376,2024-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,SALMINIP,1.0,29.0,GST,0.0,,,,29.0,29.0,714.35,Closed,
Invoice,2024-03-21T00:00:00,JTW100378,2024-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,462.0,Closed,
Invoice,2024-03-21T00:00:00,JTW100378,2024-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,MISC,1.0,165.0,GST,0.0,,,,165.0,165.0,462.0,Closed,
Invoice,2024-03-21T00:00:00,JTW100378,2024-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0.0,,,,100.0,100.0,462.0,Closed,
Invoice,2024-03-21T00:00:00,JTW100378,2024-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,400GOLIATHBOLT,1.0,55.0,GST,0.0,,,,55.0,55.0,462.0,Closed,
Invoice,2024-03-21T00:00:00,JTW100379,2024-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,401.5,Closed,
Invoice,2024-03-21T00:00:00,JTW100379,2024-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,MISC,1.0,165.0,GST,0.0,,,,165.0,165.0,401.5,Closed,
Invoice,2024-03-21T00:00:00,JTW100379,2024-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0.0,,,,100.0,100.0,401.5,Closed,
Invoice,2024-03-21T00:00:00,JTW100382,2024-03-28T00:00:00,Lyon Foundation ,TaxInclusive, IK-996005M32ZPSB,1.0,1900.0,GST,0.0,,,,1900.0,1900.0,7015.8,Closed,
Invoice,2024-03-21T00:00:00,JTW100382,2024-03-28T00:00:00,Lyon Foundation ,TaxInclusive, IK-996012S3PSB,1.0,1200.0,GST,0.0,,,,1200.0,1200.0,7015.8,Closed,
Invoice,2024-03-21T00:00:00,JTW100382,2024-03-28T00:00:00,Lyon Foundation ,TaxInclusive,UPROXMINI,2.0,259.0,GST,0.0,,,,518.0,518.0,7015.8,Closed,
Invoice,2024-03-21T00:00:00,JTW100382,2024-03-28T00:00:00,Lyon Foundation ,TaxInclusive,ACWES1911,2.0,55.0,GST,0.0,,,,110.0,110.0,7015.8,Closed,
Invoice,2024-03-21T00:00:00,JTW100382,2024-03-28T00:00:00,Lyon Foundation ,TaxInclusive,INSTALL,1.0,2650.0,GST,0.0,,,,2650.0,2650.0,7015.8,Closed,
Invoice,2024-03-21T00:00:00,JTW100383,2024-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,770.0,Closed,
Invoice,2024-03-21T00:00:00,JTW100383,2024-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,CLAB1,2.0,90.0,GST,0.0,,,,180.0,180.0,770.0,Closed,
Invoice,2024-03-21T00:00:00,JTW100383,2024-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,SP590B,24.0,17.5,GST,0.0,,,,420.0,420.0,770.0,Closed,
Invoice,2024-03-21T00:00:00,JTW100385,2024-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,242.0,Closed,
Invoice,2024-03-21T00:00:00,JTW100385,2024-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,6.0,20.0,GST,0.0,,,,120.0,120.0,242.0,Closed,
Invoice,2024-03-24T00:00:00,JTW100388,2024-03-31T00:00:00,Mentone Grammar,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,258.82,Closed,
Invoice,2024-03-24T00:00:00,JTW100388,2024-03-31T00:00:00,Mentone Grammar,TaxInclusive,HF-2012J,1.0,85.29,GST,0.0,,,,85.29,85.29,258.82,Closed,
Invoice,2024-03-24T00:00:00,JTW100388,2024-03-31T00:00:00,Mentone Grammar,TaxInclusive,LAB1,0.5,100.0,GST,0.0,,,,50.0,50.0,258.82,Closed,
Invoice,2024-03-24T00:00:00,JTW100389,2024-03-31T00:00:00,Cardinia Shire Council,TaxInclusive,CONS,1.0,90.0,GST,0.0,,,,90.0,90.0,297.0,Closed,
Invoice,2024-03-24T00:00:00,JTW100389,2024-03-31T00:00:00,Cardinia Shire Council,TaxInclusive,CLAB1,2.0,90.0,GST,0.0,,,,180.0,180.0,297.0,Closed,
Invoice,2024-03-24T00:00:00,JTW100390,2024-03-31T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,873.95,Closed,
Invoice,2024-03-24T00:00:00,JTW100390,2024-03-31T00:00:00,Cardinia Shire Council,TaxInclusive,CARD- MINI,1.0,594.5,GST,0.0,,,,594.5,594.5,873.95,Closed,
Invoice,2024-03-24T00:00:00,JTW100390,2024-03-31T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0.0,,,,100.0,100.0,873.95,Closed,
Invoice,2024-03-24T00:00:00,JTW100391,2024-03-31T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,220.0,Closed,
Invoice,2024-03-24T00:00:00,JTW100391,2024-03-31T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0.0,,,,100.0,100.0,220.0,Closed,
Invoice,2024-03-24T00:00:00,JTW100392,2024-03-31T00:00:00,Brighton Secondary College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,2326.5,Closed,
Invoice,2024-03-24T00:00:00,JTW100392,2024-03-31T00:00:00,Brighton Secondary College,TaxInclusive,NRCR2,5.0,39.0,GST,0.0,,,,195.0,195.0,2326.5,Closed,
Invoice,2024-03-24T00:00:00,JTW100392,2024-03-31T00:00:00,Brighton Secondary College,TaxInclusive,NECPLBWH,5.0,69.0,GST,0.0,,,,345.0,345.0,2326.5,Closed,
Invoice,2024-03-24T00:00:00,JTW100392,2024-03-31T00:00:00,Brighton Secondary College,TaxInclusive,NEPAWNCSFEG,5.0,55.0,GST,0.0,,,,275.0,275.0,2326.5,Closed,
Invoice,2024-03-24T00:00:00,JTW100392,2024-03-31T00:00:00,Brighton Secondary College,TaxInclusive,LAB1,12.0,100.0,GST,0.0,,,,1200.0,1200.0,2326.5,Closed,
Invoice,2024-03-28T00:00:00,JTW100226,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,462.0,Closed,
Invoice,2024-03-28T00:00:00,JTW100226,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,MISC,1.0,165.0,GST,0.0,,,,165.0,165.0,462.0,Closed,
Invoice,2024-03-28T00:00:00,JTW100226,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0.0,,,,100.0,100.0,462.0,Closed,
Invoice,2024-03-28T00:00:00,JTW100226,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,400GOLIATHBOLT,1.0,55.0,GST,0.0,,,,55.0,55.0,462.0,Closed,
Invoice,2024-03-28T00:00:00,JTW100396,2024-04-04T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,4885.1,Closed,
Invoice,2024-03-28T00:00:00,JTW100396,2024-04-04T00:00:00,Minaret College,TaxInclusive,DH-IPC-HDW3666EMP-S-AUS,3.0,225.0,GST,0.0,,,,675.0,675.0,4885.1,Closed,
Invoice,2024-03-28T00:00:00,JTW100396,2024-04-04T00:00:00,Minaret College,TaxInclusive,4RU,1.0,250.0,GST,0.0,,,,250.0,250.0,4885.1,Closed,
Invoice,2024-03-28T00:00:00,JTW100396,2024-04-04T00:00:00,Minaret College,TaxInclusive,DS-3E0510P-E/M,1.0,205.0,GST,0.0,,,,205.0,205.0,4885.1,Closed,
Invoice,2024-03-28T00:00:00,JTW100396,2024-04-04T00:00:00,Minaret College,TaxInclusive,FITTINGS,1.0,650.0,GST,0.0,,,,650.0,650.0,4885.1,Closed,
Invoice,2024-03-28T00:00:00,JTW100396,2024-04-04T00:00:00,Minaret College,TaxInclusive,WI-CPE513P-KIT V3,1.0,235.0,GST,0.0,,,,235.0,235.0,4885.1,Closed,
Invoice,2024-03-28T00:00:00,JTW100396,2024-04-04T00:00:00,Minaret College,TaxInclusive,IP-WAP-Bracket,2.0,38.0,GST,0.0,,,,76.0,76.0,4885.1,Closed,
Invoice,2024-03-28T00:00:00,JTW100396,2024-04-04T00:00:00,Minaret College,TaxInclusive,INSTALL,1.0,2250.0,GST,0.0,,,,2250.0,2250.0,4885.1,Closed,
Invoice,2024-03-28T00:00:00,JTW100398,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - RCUT 5202,5.0,21.5,GST,0.0,,,,107.5,107.5,118.25,Closed,
Invoice,2024-03-28T00:00:00,JTW100401,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,574.2,Closed,
Invoice,2024-03-28T00:00:00,JTW100401,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,07352143,1.0,99.0,GST,0.0,,,,99.0,99.0,574.2,Closed,
Invoice,2024-03-28T00:00:00,JTW100401,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,CARDWBLA5590QAKSC,1.0,123.0,GST,0.0,,,,123.0,123.0,574.2,Closed,
Invoice,2024-03-28T00:00:00,JTW100401,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,2.0,100.0,GST,0.0,,,,200.0,200.0,574.2,Closed,
Invoice,2024-03-28T00:00:00,JTW100402,2024-04-04T00:00:00,McClelland College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,346.5,Closed,
Invoice,2024-03-28T00:00:00,JTW100402,2024-04-04T00:00:00,McClelland College,TaxInclusive,3572SC,1.0,115.0,GST,0.0,,,,115.0,115.0,346.5,Closed,
Invoice,2024-03-28T00:00:00,JTW100402,2024-04-04T00:00:00,McClelland College,TaxInclusive,LAB1,1.0,100.0,GST,0.0,,,,100.0,100.0,346.5,Closed,
Invoice,2024-03-28T00:00:00,JTW100403,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,CONS,1.0,99.0,GST,0.0,,,,99.0,99.0,882.6,Closed,
Invoice,2024-03-28T00:00:00,JTW100403,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,09351145,1.0,35.0,GST,0.0,,,,35.0,35.0,882.6,Closed,
Invoice,2024-03-28T00:00:00,JTW100403,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,07352143,1.0,65.0,GST,0.0,,,,65.0,65.0,882.6,Closed,
Invoice,2024-03-28T00:00:00,JTW100403,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,CARD-SWBLA2501QAKSC,1.0,193.0,GST,0.0,,,,193.0,193.0,882.6,Closed,
Invoice,2024-03-28T00:00:00,JTW100403,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,CLAB1,4.0,99.0,GST,0.0,,,,396.0,396.0,882.6,Closed,
Invoice,2024-03-28T00:00:00,JTW100403,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - RCUT 5202,4.0,23.65,GST,0.0,,,,94.6,94.6,882.6,Closed,
Invoice,2024-03-28T00:00:00,JTW100404,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - SWBL83/45QAKSC,5.0,161.7,GST,0.0,,,,808.5,808.5,808.5,Closed,
Invoice,2024-03-28T00:00:00,JTW100405,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,433.4,Closed,
Invoice,2024-03-28T00:00:00,JTW100405,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - SWBL83/45QAKSC,2.0,147.0,GST,0.0,,,,294.0,294.0,433.4,Closed,
Invoice,2024-03-28T00:00:00,JTW100406,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,550.0,Closed,
Invoice,2024-03-28T00:00:00,JTW100406,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,LES20M,1.0,300.0,GST,0.0,,,,300.0,300.0,550.0,Closed,
Invoice,2024-03-28T00:00:00,JTW100406,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0.0,,,,100.0,100.0,550.0,Closed,
Invoice,2024-03-28T00:00:00,JTW100407,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,1151.15,Closed,
Invoice,2024-03-28T00:00:00,JTW100407,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,CARD-EB750Z00IMBB65,1.0,796.5,GST,0.0,,,,796.5,796.5,1151.15,Closed,
Invoice,2024-03-28T00:00:00,JTW100407,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.5,100.0,GST,0.0,,,,150.0,150.0,1151.15,Closed,
Invoice,2024-03-28T00:00:00,JTW100410,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,220.0,Closed,
Invoice,2024-03-28T00:00:00,JTW100410,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0.0,,,,100.0,100.0,220.0,Closed,
Invoice,2024-03-28T00:00:00,JTW100411,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,1148.16,Closed,
Invoice,2024-03-28T00:00:00,JTW100411,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive, EB756Z00IMBB6,1.0,833.78,GST,0.0,,,,833.78,833.78,1148.16,Closed,
Invoice,2024-03-28T00:00:00,JTW100411,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0.0,,,,100.0,100.0,1148.16,Closed,
Invoice,2024-03-28T00:00:00,JTW100411,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,09351190,1.0,10.0,GST,0.0,,,,10.0,10.0,1148.16,Closed,
Invoice,2024-03-28T00:00:00,JTW100412,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,220.0,Closed,
Invoice,2024-03-28T00:00:00,JTW100412,2024-04-04T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0.0,,,,100.0,100.0,220.0,Closed,
Invoice,2024-04-01T00:00:00,JTW100413,2024-04-08T00:00:00,MBE POINT COOK,TaxInclusive,P2GSM,1.0,45.1,GST,0.0,,,,45.1,45.1,45.1,Closed,
Invoice,2024-04-01T00:00:00,JTW100414,2024-04-08T00:00:00,New Plumbing Solutions ,TaxInclusive,P2GSMDOM,2.0,43.64,GST,0.0,,,,87.28,87.28,96.01,Closed,
Invoice,2024-04-01T00:00:00,JTW100415,2024-04-08T00:00:00,Ausgroup Alliance,TaxInclusive,P2GSMDOM,1.0,45.0,GST,0.0,,,,45.0,45.0,49.5,Closed,
Invoice,2024-04-01T00:00:00,JTW100416,2024-04-08T00:00:00,DINEAMIC,TaxInclusive,P2GSM,1.0,41.5,GST,0.0,,,,41.5,41.5,45.65,Closed,
Invoice,2024-04-01T00:00:00,JTW100417,2024-04-09T00:00:00,Marcel Harvey,TaxInclusive,P2GSM,1.0,34.2,GST,0.0,,,,34.2,34.2,37.62,Closed,
Invoice,2024-04-01T00:00:00,JTW100418,2024-04-08T00:00:00,Locksmith Services ,TaxInclusive,P2GSMDOM,1.0,50.0,GST,0.0,,,,50.0,50.0,55.0,Closed,
Invoice,2024-04-01T00:00:00,JTW100419,2024-04-16T00:00:00,Wuzhong Albert Pty Ltd,TaxInclusive,P2GSMDOM,1.0,46.0,GST,0.0,,,,46.0,46.0,50.6,Closed,
Invoice,2024-04-01T00:00:00,JTW100420,2024-04-16T00:00:00,Ultra Fine Foods Victoria Office,TaxInclusive,P2GSMDOM,1.0,48.0,GST,0.0,,,,48.0,48.0,48.0,Closed,
Invoice,2024-04-01T00:00:00,JTW100422,2024-05-01T00:00:00,Mater Christi College,TaxInclusive,P2GSM,3.0,45.1,GST,0.0,,,,135.3,135.3,148.83,Closed,
Invoice,2024-04-01T00:00:00,JTW100423,2024-04-08T00:00:00,VICSES Narre Warren Unit,TaxInclusive,JTWSKY,3.0,11.0,GST,0.0,,,,33.0,33.0,33.0,Closed,
Invoice,2024-04-01T00:00:00,JTW100424,2024-04-08T00:00:00,St Margarets Berwick ,TaxInclusive,P2GSM,3.0,48.0,GST,0.0,,,,144.0,144.0,158.4,Closed,
Invoice,2024-04-03T00:00:00,JTW100426,2024-04-10T00:00:00,Brighton Secondary College,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,240.9,Closed,
Invoice,2024-04-03T00:00:00,JTW100426,2024-04-10T00:00:00,Brighton Secondary College,TaxInclusive,LAB1,0.5,100.0,GST,0.0,,,,50.0,50.0,240.9,Closed,
Invoice,2024-04-03T00:00:00,JTW100426,2024-04-10T00:00:00,Brighton Secondary College,TaxInclusive,NECPLBWH,1.0,69.0,GST,0.0,,,,69.0,69.0,240.9,Closed,
Invoice,2024-04-03T00:00:00,JTW100427,2024-04-10T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,583.37,Closed,
Invoice,2024-04-03T00:00:00,JTW100427,2024-04-10T00:00:00,Cardinia Shire Council,TaxInclusive,ABUS003,1.0,65.04,GST,0.0,,,,65.04,65.04,583.37,Closed,
Invoice,2024-04-03T00:00:00,JTW100427,2024-04-10T00:00:00,Cardinia Shire Council,TaxInclusive,8345NKA1,1.0,45.3,GST,0.0,,,,45.3,45.3,583.37,Closed,
Invoice,2024-04-03T00:00:00,JTW100427,2024-04-10T00:00:00,Cardinia Shire Council,TaxInclusive,ESCINSTALL ,4.0,80.0,GST,0.0,,,,320.0,320.0,583.37,Closed,
Invoice,2024-04-03T00:00:00,JTW100428,2024-04-10T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0.0,,,,100.0,100.0,5337.02,Closed,
Invoice,2024-04-03T00:00:00,JTW100428,2024-04-10T00:00:00,Cardinia Shire Council,TaxInclusive,AJAX#80002,1.0,955.71,GST,0.0,,,,955.71,955.71,5337.02,Closed,
Invoice,2024-04-03T00:00:00,JTW100428,2024-04-10T00:00:00,Cardinia Shire Council,TaxInclusive,AJAX#30655,14.0,125.0,GST,0.0,,,,1750.0,1750.0,5337.02,Closed,
Invoice,2024-04-03T00:00:00,JTW100428,2024-04-10T00:00:00,Cardinia Shire Council,TaxInclusive,AJAX#30675,1.0,95.0,GST,0.0,,,,95.0,95.0,5337.02,Closed,
Invoice,2024-04-03T00:00:00,JTW100428,2024-04-10T00:00:00,Cardinia Shire Council,TaxInclusive,AJAX#30664,1.0,85.0,GST,0.0,,,,85.0,85.0,5337.02,Closed,
