Type,Invoice Date,Invoice No,Due Date,Customer,Global Tax calculation,Product/Service,Product/Service Quantity,Product/Service Unit Price,Product/Service Tax Rate,Product/Service Tax Amount,Product/Service Class,Currency Code,Exchange Rate,Amount,Tax Exclusive Amount,Total Invoice Amount,Status
Invoice,2025-03-02T00:00:00,JTW101445,2025-03-09T00:00:00,Minaret College,TaxInclusive,FITTINGS,1.0,250.0,GST,0,,,,250.0,250.0,2333.1,Closed
Invoice,2025-03-02T00:00:00,JTW101444,2025-03-09T00:00:00,Minaret College,TaxInclusive,DH-PFS4218-16ET-190,1.0,385.0,GST,0,,,,385.0,385.0,940.5,Closed
Invoice,2025-03-02T00:00:00,JTW101444,2025-03-09T00:00:00,Minaret College,TaxInclusive,DH-PFS4226-24ET-240,1.0,470.0,GST,0,,,,470.0,470.0,940.5,Closed
Invoice,2025-03-02T00:00:00,JTW101443,2025-03-09T00:00:00,Mentone Grammar,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,405.9,Closed
Invoice,2025-03-02T00:00:00,JTW101443,2025-03-09T00:00:00,Mentone Grammar,TaxInclusive,CSD-1200,1.0,39.0,GST,0,,,,39.0,39.0,405.9,Closed
Invoice,2025-03-02T00:00:00,JTW101443,2025-03-09T00:00:00,Mentone Grammar,TaxInclusive,CR123A,3.0,10.0,GST,0,,,,30.0,30.0,405.9,Closed
Invoice,2025-03-02T00:00:00,JTW101443,2025-03-09T00:00:00,Mentone Grammar,TaxInclusive,LAB1,2.0,100.0,GST,0,,,,200.0,200.0,405.9,Closed
Invoice,2025-03-02T00:00:00,JTW101442,2025-03-09T00:00:00,Monterey Secondary College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,338.8,Closed
Invoice,2025-03-02T00:00:00,JTW101442,2025-03-09T00:00:00,Monterey Secondary College,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,338.8,Closed
Invoice,2025-03-02T00:00:00,JTW101442,2025-03-09T00:00:00,Monterey Secondary College,TaxInclusive,DKMS2602SSS,1.0,108.0,GST,0,,,,108.0,108.0,338.8,Closed
Invoice,2025-03-02T00:00:00,JTW101441,2025-03-09T00:00:00,Eclat,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,696.3,Closed
Invoice,2025-03-02T00:00:00,JTW101441,2025-03-09T00:00:00,Eclat,TaxInclusive,IQ21W300KS,1.0,413.0,GST,0,,,,413.0,413.0,696.3,Closed
Invoice,2025-03-02T00:00:00,JTW101441,2025-03-09T00:00:00,Eclat,TaxInclusive,INSTALL,1.0,120.0,GST,0,,,,120.0,120.0,696.3,Closed
Invoice,2025-03-02T00:00:00,JTW101440,2025-03-09T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,330.0,Closed
Invoice,2025-03-02T00:00:00,JTW101440,2025-03-09T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,2.0,100.0,GST,0,,,,200.0,200.0,330.0,Closed
Invoice,2025-03-02T00:00:00,JTW101439,2025-03-09T00:00:00,Alba Thermal Springs,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,1338.12,Closed
Invoice,2025-03-02T00:00:00,JTW101439,2025-03-09T00:00:00,Alba Thermal Springs,TaxInclusive,EM750Z00IMB565,1.0,1016.47,GST,0,,,,1016.47,1016.47,1338.12,Closed
Invoice,2025-03-02T00:00:00,JTW101439,2025-03-09T00:00:00,Alba Thermal Springs,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,1338.12,Closed
Invoice,2025-03-11T00:00:00,JTW101455,2025-03-18T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,264.0,Closed
Invoice,2025-03-11T00:00:00,JTW101455,2025-03-18T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,264.0,Closed
Invoice,2025-03-11T00:00:00,JTW101455,2025-03-18T00:00:00,Cardinia Shire Council,TaxInclusive,MINI60MM,1.0,40.0,GST,0,,,,40.0,40.0,264.0,Closed
Invoice,2025-03-17T00:00:00,JTW101470,2025-03-24T00:00:00,St Peters Primary School ,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,4474.7,Closed
Invoice,2025-03-17T00:00:00,JTW101470,2025-03-24T00:00:00,St Peters Primary School ,TaxInclusive,CU42E0AUS,1.0,1529.41,GST,0,,,,1529.41,1529.41,4474.7,Closed
Invoice,2025-03-17T00:00:00,JTW101470,2025-03-24T00:00:00,St Peters Primary School ,TaxInclusive,INSTALL,1.0,450.0,GST,0,,,,450.0,450.0,4474.7,Closed
Invoice,2025-03-17T00:00:00,JTW101470,2025-03-24T00:00:00,St Peters Primary School ,TaxInclusive,WRDM0M4B,1.0,570.5,GST,0,,,,570.5,570.5,4474.7,Closed
Invoice,2025-03-17T00:00:00,JTW101470,2025-03-24T00:00:00,St Peters Primary School ,TaxInclusive,CS9001,1.0,199.0,GST,0,,,,199.0,199.0,4474.7,Closed
Invoice,2025-03-17T00:00:00,JTW101470,2025-03-24T00:00:00,St Peters Primary School ,TaxInclusive,CSD-1200,1.0,22.0,GST,0,,,,22.0,22.0,4474.7,Closed
Invoice,2025-03-17T00:00:00,JTW101470,2025-03-24T00:00:00,St Peters Primary School ,TaxInclusive,NEWML280M,1.0,267.0,GST,0,,,,267.0,267.0,4474.7,Closed
Invoice,2025-03-17T00:00:00,JTW101470,2025-03-24T00:00:00,St Peters Primary School ,TaxInclusive,NEWMLB1,1.0,89.0,GST,0,,,,89.0,89.0,4474.7,Closed
Invoice,2025-03-17T00:00:00,JTW101470,2025-03-24T00:00:00,St Peters Primary School ,TaxInclusive,DS-KIS601-SFM-KIT,1.0,500.0,GST,0,,,,500.0,500.0,4474.7,Closed
Invoice,2025-03-17T00:00:00,JTW101470,2025-03-24T00:00:00,St Peters Primary School ,TaxInclusive,PFM01KB10,2.0,110.5,GST,0,,,,221.0,221.0,4474.7,Closed
Invoice,2025-03-17T00:00:00,JTW101470,2025-03-24T00:00:00,St Peters Primary School ,TaxInclusive,FITTINGS,1.0,120.0,GST,0,,,,120.0,120.0,4474.7,Closed
Invoice,2025-03-18T00:00:00,JTW101471,2025-03-25T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,1449.51,Closed
Invoice,2025-03-18T00:00:00,JTW101471,2025-03-25T00:00:00,Minaret College,TaxInclusive,EM750Z00IMBB65,1.0,1017.74,GST,0,,,,1017.74,1017.74,1449.51,Closed
Invoice,2025-03-18T00:00:00,JTW101471,2025-03-25T00:00:00,Minaret College,TaxInclusive,LAB1,2.0,100.0,GST,0,,,,200.0,200.0,1449.51,Closed
Invoice,2025-03-11T00:00:00,JTW101456,2025-03-18T00:00:00,Bunurong Land Council Aboriginal Corporation,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,385.0,Closed
Invoice,2025-03-11T00:00:00,JTW101456,2025-03-18T00:00:00,Bunurong Land Council Aboriginal Corporation,TaxInclusive,LAB1,2.5,100.0,GST,0,,,,250.0,250.0,385.0,Closed
Invoice,2025-03-11T00:00:00,JTW101457,2025-03-18T00:00:00,Warrandale Industries Pty Ltd,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,50.0,50.0,5820.82,Closed
Invoice,2025-03-11T00:00:00,JTW101457,2025-03-18T00:00:00,Warrandale Industries Pty Ltd,TaxInclusive,EM750Z00IMBB65,5.0,1017.74,GST,0,,,,2544.35,2544.35,5820.82,Closed
Invoice,2025-03-11T00:00:00,JTW101457,2025-03-18T00:00:00,Warrandale Industries Pty Ltd,TaxInclusive,CUC1B0GAU,2.0,605.8,GST,0,,,,605.8,605.8,5820.82,Closed
Invoice,2025-03-11T00:00:00,JTW101457,2025-03-18T00:00:00,Warrandale Industries Pty Ltd,TaxInclusive,WRDB0E4B,2.0,570.0,GST,0,,,,570.0,570.0,5820.82,Closed
Invoice,2025-03-11T00:00:00,JTW101457,2025-03-18T00:00:00,Warrandale Industries Pty Ltd,TaxInclusive,CS9001,1.0,199.0,GST,0,,,,99.5,99.5,5820.82,Closed
Invoice,2025-03-11T00:00:00,JTW101457,2025-03-18T00:00:00,Warrandale Industries Pty Ltd,TaxInclusive,CSD-1200,1.0,22.0,GST,0,,,,11.0,11.0,5820.82,Closed
Invoice,2025-03-11T00:00:00,JTW101457,2025-03-18T00:00:00,Warrandale Industries Pty Ltd,TaxInclusive,UR32SL04AUP,1.0,370.0,GST,0,,,,185.0,185.0,5820.82,Closed
Invoice,2025-03-11T00:00:00,JTW101457,2025-03-18T00:00:00,Warrandale Industries Pty Ltd,TaxInclusive,DKMS2602SSS,5.0,108.0,GST,0,,,,270.0,270.0,5820.82,Closed
Invoice,2025-03-11T00:00:00,JTW101457,2025-03-18T00:00:00,Warrandale Industries Pty Ltd,TaxInclusive,INSTALL,1.0,1800.0,GST,0,,,,900.0,900.0,5820.82,Closed
Invoice,2025-03-11T00:00:00,JTW101457,2025-03-18T00:00:00,Warrandale Industries Pty Ltd,TaxInclusive,L547548S,4.0,28.0,GST,0,,,,56.0,56.0,5820.82,Closed
Invoice,2025-03-12T00:00:00,JTW101458,2025-03-19T00:00:00,Minaret College,TaxInclusive,EPS100,10.0,61.5,GST,0,,,,615.0,615.0,4143.7,Closed
Invoice,2025-03-12T00:00:00,JTW101458,2025-03-19T00:00:00,Minaret College,TaxInclusive,SP221457,10.0,5.5,GST,0,,,,55.0,55.0,4143.7,Closed
Invoice,2025-03-12T00:00:00,JTW101458,2025-03-19T00:00:00,Minaret College,TaxInclusive,SP226009,10.0,44.4,GST,0,,,,444.0,444.0,4143.7,Closed
Invoice,2025-03-12T00:00:00,JTW101458,2025-03-19T00:00:00,Minaret College,TaxInclusive,CFAD207BEST10,5.0,131.0,GST,0,,,,655.0,655.0,4143.7,Closed
Invoice,2025-03-12T00:00:00,JTW101458,2025-03-19T00:00:00,Minaret College,TaxInclusive,CCVD2070050,6.0,333.0,GST,0,,,,1998.0,1998.0,4143.7,Closed
Invoice,2025-03-12T00:00:00,JTW101459,2025-03-19T00:00:00,Killester College,TaxInclusive,EM750Z00IMB565,1.0,1016.47,GST,0,,,,1016.47,1016.47,1646.06,Closed
Invoice,2025-03-12T00:00:00,JTW101459,2025-03-19T00:00:00,Killester College,TaxInclusive,PSPACEOPT0033,1.0,166.95,GST,0,,,,166.95,166.95,1646.06,Closed
Invoice,2025-03-12T00:00:00,JTW101459,2025-03-19T00:00:00,Killester College,TaxInclusive,INSTALL,1.0,130.0,GST,0,,,,130.0,130.0,1646.06,Closed
Invoice,2025-03-12T00:00:00,JTW101459,2025-03-19T00:00:00,Killester College,TaxInclusive,SG-SBML30,1.0,183.0,GST,0,,,,183.0,183.0,1646.06,Closed
Invoice,2025-03-12T00:00:00,JTW101460,2025-03-19T00:00:00,Lang Lang Community Recreation Reserve Community A,TaxInclusive,CARD - SWBL83/45QAKSC,2.0,168.0,GST,0,,,,336.0,336.0,369.6,Closed
Invoice,2025-03-13T00:00:00,JTW101461,2025-03-20T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-03-13T00:00:00,JTW101461,2025-03-20T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-03-13T00:00:00,JTW101462,2025-03-20T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-03-13T00:00:00,JTW101462,2025-03-20T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-03-13T00:00:00,JTW101463,2025-03-20T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,547.75,Closed
Invoice,2025-03-13T00:00:00,JTW101463,2025-03-20T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,3.0,100.0,GST,0,,,,300.0,300.0,547.75,Closed
Invoice,2025-03-13T00:00:00,JTW101463,2025-03-20T00:00:00,Cardinia Shire Council,TaxInclusive,KAS60MM,1.0,41.95,GST,0,,,,41.95,41.95,547.75,Closed
Invoice,2025-03-13T00:00:00,JTW101463,2025-03-20T00:00:00,Cardinia Shire Council,TaxInclusive,21707NNSSS,2.0,28.0,GST,0,,,,56.0,56.0,547.75,Closed
Invoice,2025-03-16T00:00:00,JTW101464,2025-03-23T00:00:00,Luther College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,165.0,Closed
Invoice,2025-03-16T00:00:00,JTW101464,2025-03-23T00:00:00,Luther College,TaxInclusive,LAB1,0.5,100.0,GST,0,,,,50.0,50.0,165.0,Closed
Invoice,2025-03-16T00:00:00,JTW101465,2025-03-23T00:00:00,Minaret College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,272.8,Closed
Invoice,2025-03-16T00:00:00,JTW101465,2025-03-23T00:00:00,Minaret College,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,272.8,Closed
Invoice,2025-03-16T00:00:00,JTW101465,2025-03-23T00:00:00,Minaret College,TaxInclusive,MISC,1.0,48.0,GST,0,,,,48.0,48.0,272.8,Closed
Invoice,2025-03-16T00:00:00,JTW101466,2025-03-23T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-03-16T00:00:00,JTW101466,2025-03-23T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-03-16T00:00:00,JTW101467,2025-03-23T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,165.0,Closed
Invoice,2025-03-16T00:00:00,JTW101467,2025-03-23T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,0.5,100.0,GST,0,,,,50.0,50.0,165.0,Closed
Invoice,2025-03-16T00:00:00,JTW101468,2025-03-23T00:00:00,Mater Christi College,TaxInclusive,PCM01KB50,1.0,219.15,GST,0,,,,219.15,219.15,241.07,Closed
Invoice,2025-03-17T00:00:00,JTW101469,2025-03-24T00:00:00,Minaret College,TaxInclusive,DHI-NVR5432-AI/ANZ,1.0,1191.0,GST,0,,,,1191.0,1191.0,3818.1,Closed
Invoice,2025-03-17T00:00:00,JTW101469,2025-03-24T00:00:00,Minaret College,TaxInclusive,D-WDHDD10TB,4.0,570.0,GST,0,,,,2280.0,2280.0,3818.1,Closed
Invoice,2025-03-18T00:00:00,JTW101472,2025-03-25T00:00:00,Eclat,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-03-18T00:00:00,JTW101472,2025-03-25T00:00:00,Eclat,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-03-18T00:00:00,JTW101473,2025-03-25T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,264.0,Closed
Invoice,2025-03-18T00:00:00,JTW101473,2025-03-25T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,264.0,Closed
Invoice,2025-03-18T00:00:00,JTW101473,2025-03-25T00:00:00,Cardinia Shire Council,TaxInclusive,MINI60MM,1.0,40.0,GST,0,,,,40.0,40.0,264.0,Closed
Invoice,2025-03-19T00:00:00,JTW101474,2025-03-26T00:00:00,Cardinia Shire Council,TaxInclusive,CARD - RCUT 5202,1.0,29.5,GST,0,,,,29.5,29.5,32.45,Closed
Invoice,2025-03-19T00:00:00,JTW101475,2025-03-26T00:00:00,Eclat,TaxInclusive,PFD04KBKS5,2.0,109.0,GST,0,,,,218.0,218.0,249.65,Closed
Invoice,2025-03-19T00:00:00,JTW101475,2025-03-26T00:00:00,Eclat,TaxInclusive,POST,1.0,8.95,GST,0,,,,8.95,8.95,249.65,Closed
Invoice,2025-03-19T00:00:00,JTW101476,2025-03-26T00:00:00,Harkaway Hills College,TaxInclusive,EM750Z00IMBB65,1.0,1119.51,GST,0,,,,1119.51,1119.51,1413.16,Closed
Invoice,2025-03-19T00:00:00,JTW101476,2025-03-26T00:00:00,Harkaway Hills College,TaxInclusive,MINI60MM,1.0,44.0,GST,0,,,,44.0,44.0,1413.16,Closed
Invoice,2025-03-19T00:00:00,JTW101476,2025-03-26T00:00:00,Harkaway Hills College,TaxInclusive,PSPACEOPT0033,1.0,183.65,GST,0,,,,183.65,183.65,1413.16,Closed
Invoice,2025-03-19T00:00:00,JTW101476,2025-03-26T00:00:00,Harkaway Hills College,TaxInclusive,ESCINSTALL ,1.0,66.0,GST,0,,,,66.0,66.0,1413.16,Closed
Invoice,2025-03-19T00:00:00,JTW101477,2025-03-26T00:00:00,Mentone Grammar,TaxInclusive,ONS1,1.0,110.0,GST,0,,,,110.0,110.0,275.0,Closed
Invoice,2025-03-19T00:00:00,JTW101477,2025-03-26T00:00:00,Mentone Grammar,TaxInclusive,LAB1,1.0,110.0,GST,0,,,,110.0,110.0,275.0,Closed
Invoice,2025-03-19T00:00:00,JTW101477,2025-03-26T00:00:00,Mentone Grammar,TaxInclusive,MINI60MM,1.0,55.0,GST,0,,,,55.0,55.0,275.0,Closed
Invoice,2025-03-20T00:00:00,JTW101478,2025-03-27T00:00:00,Kilvington Grammar School,TaxInclusive,IR-990515,1.0,335.0,GST,0,,,,335.0,335.0,368.5,Closed
Invoice,2025-03-20T00:00:00,JTW101480,2025-03-27T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,62.5,GST,0,,,,62.5,62.5,783.75,Closed
Invoice,2025-03-20T00:00:00,JTW101480,2025-03-27T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,112.5,GST,0,,,,112.5,112.5,783.75,Closed
Invoice,2025-03-20T00:00:00,JTW101480,2025-03-27T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,162.5,GST,0,,,,162.5,162.5,783.75,Closed
Invoice,2025-03-20T00:00:00,JTW101480,2025-03-27T00:00:00,Cardinia Shire Council,TaxInclusive,SALTO-MAINT,1.0,375.0,GST,0,,,,375.0,375.0,783.75,Closed
Invoice,2025-03-20T00:00:00,JTW101481,2025-03-27T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-03-20T00:00:00,JTW101481,2025-03-27T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-03-20T00:00:00,JTW101482,2025-03-27T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-03-20T00:00:00,JTW101482,2025-03-27T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-03-20T00:00:00,JTW101483,2025-03-27T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-03-20T00:00:00,JTW101483,2025-03-27T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-03-20T00:00:00,JTW101484,2025-03-27T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-03-20T00:00:00,JTW101484,2025-03-27T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,1.0,100.0,GST,0,,,,100.0,100.0,220.0,Closed
Invoice,2025-03-20T00:00:00,JTW101485,2025-03-27T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,990.0,Closed
Invoice,2025-03-20T00:00:00,JTW101485,2025-03-27T00:00:00,CHRIST CHURCH GRAMMAR SCHOOL,TaxInclusive,LAB1,8.0,100.0,GST,0,,,,800.0,800.0,990.0,Closed
Invoice,2025-03-31T00:00:00,JTW101500,2025-04-07T00:00:00,Luther College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,1171.2,Closed
Invoice,2025-03-31T00:00:00,JTW101500,2025-04-07T00:00:00,Luther College,TaxInclusive,CU4200GAUS,1.0,764.73,GST,0,,,,764.73,764.73,1171.2,Closed
Invoice,2025-03-31T00:00:00,JTW101500,2025-04-07T00:00:00,Luther College,TaxInclusive,LAB1,2.0,100.0,GST,0,,,,200.0,200.0,1171.2,Closed
Invoice,2025-03-31T00:00:00,JTW101501,2025-04-07T00:00:00,Koomen flowers ,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,165.0,Closed
Invoice,2025-03-31T00:00:00,JTW101501,2025-04-07T00:00:00,Koomen flowers ,TaxInclusive,LAB1,0.5,100.0,GST,0,,,,50.0,50.0,165.0,Closed
Invoice,2025-04-01T00:00:00,JTW101502,2025-04-08T00:00:00,MBE POINT COOK,TaxInclusive,P2GSM,1.0,45.1,GST,0,,,,45.1,45.1,45.1,Closed
Invoice,2025-04-01T00:00:00,JTW101503,2025-04-08T00:00:00,New Plumbing Solutions ,TaxInclusive,P2GSMDOM,2.0,43.64,GST,0,,,,87.28,87.28,96.01,Closed
Invoice,2025-04-01T00:00:00,JTW101504,2025-04-08T00:00:00,Ausgroup Alliance,TaxInclusive,P2GSMDOM,1.0,45.0,GST,0,,,,45.0,45.0,49.5,Closed
Invoice,2025-04-01T00:00:00,JTW101505,2025-04-08T00:00:00,DINEAMIC,TaxInclusive,P2GSM,1.0,41.5,GST,0,,,,41.5,41.5,45.65,Closed
Invoice,2025-04-01T00:00:00,JTW101506,2025-04-09T00:00:00,Marcel Harvey,TaxInclusive,P2GSM,1.0,34.2,GST,0,,,,34.2,34.2,37.62,Closed
Invoice,2025-04-01T00:00:00,JTW101507,2025-04-08T00:00:00,Locksmith Services ,TaxInclusive,P2GSMDOM,1.0,50.0,GST,0,,,,50.0,50.0,55.0,Closed
Invoice,2025-04-01T00:00:00,JTW101508,2025-04-16T00:00:00,Ultra Fine Foods Victoria Office,TaxInclusive,P2GSMDOM,1.0,48.0,GST,0,,,,48.0,48.0,48.0,Closed
Invoice,2025-04-01T00:00:00,JTW101509,2025-04-08T00:00:00,VICSES Narre Warren Unit,TaxInclusive,JTWSKY,3.0,11.0,GST,0,,,,33.0,33.0,33.0,Closed
Invoice,2025-04-01T00:00:00,JTW101510,2025-04-08T00:00:00,St Margarets Berwick ,TaxInclusive,P2GSM,3.0,48.0,GST,0,,,,144.0,144.0,316.8,Closed
Invoice,2025-04-01T00:00:00,JTW101510,2025-04-08T00:00:00,St Margarets Berwick ,TaxInclusive,P2GSM,3.0,48.0,GST,0,,,,144.0,144.0,316.8,Closed
Invoice,2025-04-01T00:00:00,JTW101511,2025-04-08T00:00:00,St Bede’s College.,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,423.5,Closed
Invoice,2025-04-01T00:00:00,JTW101511,2025-04-08T00:00:00,St Bede’s College.,TaxInclusive,WI-CPE513P-KIT V3,1.0,235.0,GST,0,,,,235.0,235.0,423.5,Closed
Invoice,2025-04-01T00:00:00,JTW101511,2025-04-08T00:00:00,St Bede’s College.,TaxInclusive,LAB1,0.5,100.0,GST,0,,,,50.0,50.0,423.5,Closed
Invoice,2025-03-20T00:00:00,JTW101486,2025-03-27T00:00:00,LifeHouse Church Melbourne,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,715.0,Closed
Invoice,2025-03-20T00:00:00,JTW101486,2025-03-27T00:00:00,LifeHouse Church Melbourne,TaxInclusive,SALTO-MAINT,22.0,25.0,GST,0,,,,550.0,550.0,715.0,Closed
Invoice,2025-03-21T00:00:00,JTW101487,2025-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,3513.4,Closed
Invoice,2025-03-21T00:00:00,JTW101487,2025-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,DHI-NVR4104HS-P-4KS2L-2TB,1.0,420.0,GST,0,,,,420.0,420.0,3513.4,Closed
Invoice,2025-03-21T00:00:00,JTW101487,2025-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,DH-SD5A432GB-HNR,1.0,1600.0,GST,0,,,,1600.0,1600.0,3513.4,Closed
Invoice,2025-03-21T00:00:00,JTW101487,2025-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,DH-IPC-HDW2531EMP-AS-0280B,2.0,187.0,GST,0,,,,374.0,374.0,3513.4,Closed
Invoice,2025-03-21T00:00:00,JTW101487,2025-03-28T00:00:00,Cardinia Shire Council,TaxInclusive,LAB1,7.0,100.0,GST,0,,,,700.0,700.0,3513.4,Closed
Invoice,2025-03-26T00:00:00,JTW101488,2025-04-02T00:00:00,Statewide Locksmiths,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,80.0,80.0,2527.8,Closed
Invoice,2025-03-26T00:00:00,JTW101488,2025-04-02T00:00:00,Statewide Locksmiths,TaxInclusive,AJAX#80002,1.0,1140.0,GST,0,,,,912.0,912.0,2527.8,Closed
Invoice,2025-03-26T00:00:00,JTW101488,2025-04-02T00:00:00,Statewide Locksmiths,TaxInclusive,AJAX#30655,2.0,125.0,GST,0,,,,200.0,200.0,2527.8,Closed
Invoice,2025-03-26T00:00:00,JTW101488,2025-04-02T00:00:00,Statewide Locksmiths,TaxInclusive,AJAX#30673,1.0,230.0,GST,0,,,,184.0,184.0,2527.8,Closed
Invoice,2025-03-26T00:00:00,JTW101488,2025-04-02T00:00:00,Statewide Locksmiths,TaxInclusive,AJAX#58469,1.0,590.0,GST,0,,,,472.0,472.0,2527.8,Closed
Invoice,2025-03-26T00:00:00,JTW101488,2025-04-02T00:00:00,Statewide Locksmiths,TaxInclusive,LAB1,1.0,450.0,GST,0,,,,450.0,450.0,2527.8,Closed
Invoice,2025-03-26T00:00:00,JTW101489,2025-04-02T00:00:00,Lyndale Secondary College,TaxInclusive,ONS1,1.0,100.0,GST,0,,,,100.0,100.0,203.5,Closed
Invoice,2025-03-26T00:00:00,JTW101489,2025-04-02T00:00:00,Lyndale Secondary College,TaxInclusive,CS8304,1.0,35.0,GST,0,,,,35.0,35.0,203.5,Closed
Invoice,2025-03-26T00:00:00,JTW101489,2025-04-02T00:00:00,Lyndale Secondary College,TaxInclusive,LAB1,0.5,100.0,GST,0,,,,50.0,50.0,203.5,Closed
Invoice,2025-03-26T00:00:00,JTW101490,2025-04-02T00:00:00,Mentone Grammar,TaxInclusive,UM150ZRIMBB6,1.0,725.25,GST,0,,,,725.25,725.25,1096.92,Closed
Invoice,2025-03-26T00:00:00,JTW101490,2025-04-02T00:00:00,Mentone Grammar,TaxInclusive,PSPACEOPT0033,1.0,166.95,GST,0,,,,166.95,166.95,1096.92,Closed
Invoice,2025-03-26T00:00:00,JTW101490,2025-04-02T00:00:00,Mentone Grammar,TaxInclusive,COPLE055IMCD,1.0,45.0,GST,0,,,,45.0,45.0,1096.92,Closed
Invoice,2025-03-26T00:00:00,JTW101490,2025-04-02T00:00:00,Mentone Grammar,TaxInclusive,ESCINSTALL ,1.0,60.0,GST,0,,,,60.0,60.0,1096.92,Closed
