Type,Invoice Date,Invoice No,Due Date,Customer,Source Code,Global Tax calculation,Product/Service,Product/Service Quantity,Product/Service Unit Price,Product/Service Tax Rate,Product/Service Tax Amount,Product/Service Class,Currency Code,Exchange Rate,Amount,Total Invoice Amount,Status
Invoice,2025-03-19T00:00:00,JTW101474,,Cardinia Shire Council,,TaxInclusive,CARD - RCUT BI-LOCK,1.0,29.5,GST,0,,,,29.5,32.45,Closed
Invoice,2025-03-19T00:00:00,JTW101475,,Eclat,,TaxInclusive,,2.0,109.0,GST,0,,,,218.0,249.65,Closed
Invoice,2025-03-19T00:00:00,JTW101475,,Eclat,,TaxInclusive,POSTAGE,1.0,8.95,GST,0,,,,8.95,249.65,Closed
Invoice,2025-03-19T00:00:00,JTW101476,,Harkaway Hills College,,TaxInclusive,,1.0,1119.51,GST,0,,,,1119.51,1413.16,Closed
Invoice,2025-03-19T00:00:00,JTW101476,,Harkaway Hills College,,TaxInclusive, D/LATCH 530-12 SC 60MM B/SET,1.0,44.0,GST,0,,,,44.0,1413.16,Closed
Invoice,2025-03-19T00:00:00,JTW101476,,Harkaway Hills College,,TaxInclusive,Bluenet option per door ,1.0,183.65,GST,0,,,,183.65,1413.16,Closed
Invoice,2025-03-19T00:00:00,JTW101476,,Harkaway Hills College,,TaxInclusive,SALTO ESCUTCHEON INSTALL,1.0,66.0,GST,0,,,,66.0,1413.16,Closed
Invoice,2025-03-19T00:00:00,JTW101477,,Mentone Grammar,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,110.0,GST,0,,,,110.0,275.0,Closed
Invoice,2025-03-19T00:00:00,JTW101477,,Mentone Grammar,,TaxInclusive,1 HOURS LABOUR,1.0,110.0,GST,0,,,,110.0,275.0,Closed
Invoice,2025-03-19T00:00:00,JTW101477,,Mentone Grammar,,TaxInclusive, D/LATCH 530-12 SC 60MM B/SET,1.0,55.0,GST,0,,,,55.0,275.0,Closed
Invoice,2025-03-20T00:00:00,JTW101478,,Kilvington Grammar School,,TaxInclusive,,1.0,335.0,GST,0,,,,335.0,368.5,Closed
Invoice,2025-03-20T00:00:00,JTW101480,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTHEON BATTERY ,1.0,62.5,GST,0,,,,62.5,783.75,Closed
Invoice,2025-03-20T00:00:00,JTW101480,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTHEON BATTERY ,1.0,112.5,GST,0,,,,112.5,783.75,Closed
Invoice,2025-03-20T00:00:00,JTW101480,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTHEON BATTERY ,1.0,162.5,GST,0,,,,162.5,783.75,Closed
Invoice,2025-03-20T00:00:00,JTW101480,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTHEON BATTERY ,1.0,375.0,GST,0,,,,375.0,783.75,Closed
Invoice,2025-03-20T00:00:00,JTW101481,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-03-20T00:00:00,JTW101481,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-03-20T00:00:00,JTW101482,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-03-20T00:00:00,JTW101482,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-03-20T00:00:00,JTW101483,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-03-20T00:00:00,JTW101483,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-03-20T00:00:00,JTW101484,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-03-20T00:00:00,JTW101484,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-03-20T00:00:00,JTW101485,,CHRIST CHURCH GRAMMAR SCHOOL,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,990.0,Closed
Invoice,2025-03-20T00:00:00,JTW101485,,CHRIST CHURCH GRAMMAR SCHOOL,,TaxInclusive,1 HOURS LABOUR,8.0,100.0,GST,0,,,,800.0,990.0,Closed
Invoice,2025-03-20T00:00:00,JTW101486,,LifeHouse Church Melbourne,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,715.0,Closed
Invoice,2025-03-20T00:00:00,JTW101486,,LifeHouse Church Melbourne,,TaxInclusive,SALTO ESCUTHEON BATTERY ,22.0,25.0,GST,0,,,,550.0,715.0,Closed
Invoice,2025-03-21T00:00:00,JTW101487,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,3513.4,Closed
Invoice,2025-03-21T00:00:00,JTW101487,,Cardinia Shire Council,,TaxInclusive,,1.0,420.0,GST,0,,,,420.0,3513.4,Closed
Invoice,2025-03-21T00:00:00,JTW101487,,Cardinia Shire Council,,TaxInclusive,,1.0,1600.0,GST,0,,,,1600.0,3513.4,Closed
Invoice,2025-03-21T00:00:00,JTW101487,,Cardinia Shire Council,,TaxInclusive,,2.0,187.0,GST,0,,,,374.0,3513.4,Closed
Invoice,2025-03-21T00:00:00,JTW101487,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,7.0,100.0,GST,0,,,,700.0,3513.4,Closed
Invoice,2025-03-26T00:00:00,JTW101488,,Statewide Locksmiths,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,80.0,2527.8,Closed
Invoice,2025-03-26T00:00:00,JTW101488,,Statewide Locksmiths,,TaxInclusive,,1.0,1140.0,GST,0,,,,912.0,2527.8,Closed
Invoice,2025-03-26T00:00:00,JTW101488,,Statewide Locksmiths,,TaxInclusive,,2.0,125.0,GST,0,,,,200.0,2527.8,Closed
Invoice,2025-03-26T00:00:00,JTW101488,,Statewide Locksmiths,,TaxInclusive,,1.0,230.0,GST,0,,,,184.0,2527.8,Closed
Invoice,2025-03-26T00:00:00,JTW101488,,Statewide Locksmiths,,TaxInclusive,,1.0,590.0,GST,0,,,,472.0,2527.8,Closed
Invoice,2025-03-26T00:00:00,JTW101488,,Statewide Locksmiths,,TaxInclusive,1 HOURS LABOUR,1.0,450.0,GST,0,,,,450.0,2527.8,Closed
Invoice,2025-03-26T00:00:00,JTW101489,,Lyndale Secondary College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,203.5,Closed
Invoice,2025-03-26T00:00:00,JTW101489,,Lyndale Secondary College,,TaxInclusive,,1.0,35.0,GST,0,,,,35.0,203.5,Closed
Invoice,2025-03-26T00:00:00,JTW101489,,Lyndale Secondary College,,TaxInclusive,1 HOURS LABOUR,0.5,100.0,GST,0,,,,50.0,203.5,Closed
Invoice,2025-03-26T00:00:00,JTW101490,,Mentone Grammar,,TaxInclusive,,1.0,725.25,GST,0,,,,725.25,1096.92,Closed
Invoice,2025-03-26T00:00:00,JTW101490,,Mentone Grammar,,TaxInclusive,Bluenet option per door ,1.0,166.95,GST,0,,,,166.95,1096.92,Closed
Invoice,2025-03-26T00:00:00,JTW101490,,Mentone Grammar,,TaxInclusive,,1.0,45.0,GST,0,,,,45.0,1096.92,Closed
Invoice,2025-03-26T00:00:00,JTW101490,,Mentone Grammar,,TaxInclusive,SALTO ESCUTCHEON INSTALL,1.0,60.0,GST,0,,,,60.0,1096.92,Closed
Invoice,2025-03-26T00:00:00,JTW101491,,Mentone Grammar,,TaxInclusive,,1.0,135.0,GST,0,,,,135.0,489.14,Closed
Invoice,2025-03-26T00:00:00,JTW101491,,Mentone Grammar,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,489.14,Closed
Invoice,2025-03-26T00:00:00,JTW101491,,Mentone Grammar,,TaxInclusive,,1.0,209.67,GST,0,,,,209.67,489.14,Closed
Invoice,2025-03-26T00:00:00,JTW101492,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,5036.86,Closed
Invoice,2025-03-26T00:00:00,JTW101492,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,4.0,100.0,GST,0,,,,400.0,5036.86,Closed
Invoice,2025-03-26T00:00:00,JTW101492,,Cardinia Shire Council,,TaxInclusive,CARD - SWBL83/45QAKSC PADLOCK ,17.0,168.0,GST,0,,,,2856.0,5036.86,Closed
Invoice,2025-03-26T00:00:00,JTW101492,,Cardinia Shire Council,,TaxInclusive,201 Bi-lock cylinder ,3.0,161.82,GST,0,,,,485.46,5036.86,Closed
Invoice,2025-03-26T00:00:00,JTW101492,,Cardinia Shire Council,,TaxInclusive,CARD - RCUT BI-LOCK,25.0,29.5,GST,0,,,,737.5,5036.86,Closed
Invoice,2025-03-26T00:00:00,JTW101493,,Community College Gippsland,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,4199.47,Closed
Invoice,2025-03-26T00:00:00,JTW101493,,Community College Gippsland,,TaxInclusive,,1.0,605.8,GST,0,,,,605.8,4199.47,Closed
Invoice,2025-03-26T00:00:00,JTW101493,,Community College Gippsland,,TaxInclusive,FSH E/STRIKE FES20 12/24v PTL/,1.0,261.9,GST,0,,,,261.9,4199.47,Closed
Invoice,2025-03-26T00:00:00,JTW101493,,Community College Gippsland,,TaxInclusive,"Exit button, Heavy Duty Mushro",1.0,55.0,GST,0,,,,55.0,4199.47,Closed
Invoice,2025-03-26T00:00:00,JTW101493,,Community College Gippsland,,TaxInclusive,DESCRIPTION,1.0,95.0,GST,0,,,,95.0,4199.47,Closed
Invoice,2025-03-26T00:00:00,JTW101493,,Community College Gippsland,,TaxInclusive,INSTALLATION ,1.0,2700.0,GST,0,,,,2700.0,4199.47,Closed
Invoice,2025-03-28T00:00:00,JTW101494,,Saints College,,TaxInclusive,,2.0,131.0,GST,0,,,,262.0,298.05,Closed
Invoice,2025-03-28T00:00:00,JTW101494,,Saints College,,TaxInclusive,POSTAGE,1.0,8.95,GST,0,,,,8.95,298.05,Closed
Invoice,2025-03-28T00:00:00,JTW101495,,J.R. Pryor Pty. Ltd.,,TaxInclusive,,12.0,1016.47,GST,0,,,,12197.64,19692.24,Closed
Invoice,2025-03-28T00:00:00,JTW101495,,J.R. Pryor Pty. Ltd.,,TaxInclusive,Bluenet option per door ,12.0,166.95,GST,0,,,,2003.4,19692.24,Closed
Invoice,2025-03-28T00:00:00,JTW101495,,J.R. Pryor Pty. Ltd.,,TaxInclusive,SALTO BLUEnet WIRELESS GATEWAY,5.0,500.2,GST,0,,,,2501.0,19692.24,Closed
Invoice,2025-03-28T00:00:00,JTW101495,,J.R. Pryor Pty. Ltd.,,TaxInclusive,SALTO ESCUTCHEON INSTALL,12.0,75.0,GST,0,,,,900.0,19692.24,Closed
Invoice,2025-03-28T00:00:00,JTW101495,,J.R. Pryor Pty. Ltd.,,TaxInclusive,GATEWAY INSTALL ,5.0,60.0,GST,0,,,,300.0,19692.24,Closed
Invoice,2025-03-28T00:00:00,JTW101496,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-03-28T00:00:00,JTW101496,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-03-28T00:00:00,JTW101497,,Minaret College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,330.0,Closed
Invoice,2025-03-28T00:00:00,JTW101497,,Minaret College,,TaxInclusive,1 HOURS LABOUR,2.0,100.0,GST,0,,,,200.0,330.0,Closed
Invoice,2025-03-28T00:00:00,JTW101498,,Minaret College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,929.58,Closed
Invoice,2025-03-28T00:00:00,JTW101498,,Minaret College,,TaxInclusive,,1.0,745.07,GST,0,,,,745.07,929.58,Closed
Invoice,2025-03-28T00:00:00,JTW101499,,Minaret College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,399.3,Closed
Invoice,2025-03-28T00:00:00,JTW101499,,Minaret College,,TaxInclusive,BDS BLOCKER PLATE 6860M suit M,1.0,48.0,GST,0,,,,48.0,399.3,Closed
Invoice,2025-03-28T00:00:00,JTW101499,,Minaret College,,TaxInclusive,LOCKWOOD PRIMARY LOCK 3572 SC,1.0,115.0,GST,0,,,,115.0,399.3,Closed
Invoice,2025-03-28T00:00:00,JTW101499,,Minaret College,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,399.3,Closed
Invoice,2025-03-31T00:00:00,JTW101500,,Luther College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,1171.2,Closed
Invoice,2025-03-31T00:00:00,JTW101500,,Luther College,,TaxInclusive,SALTO XS4 2.0 ETHERNET AUX. CU,1.0,764.73,GST,0,,,,764.73,1171.2,Closed
Invoice,2025-03-31T00:00:00,JTW101500,,Luther College,,TaxInclusive,1 HOURS LABOUR,2.0,100.0,GST,0,,,,200.0,1171.2,Closed
Invoice,2025-03-31T00:00:00,JTW101501,,Koomen flowers ,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,165.0,Closed
Invoice,2025-03-31T00:00:00,JTW101501,,Koomen flowers ,,TaxInclusive,1 HOURS LABOUR,0.5,100.0,GST,0,,,,50.0,165.0,Closed
Invoice,2025-04-01T00:00:00,JTW101502,,MBE POINT COOK,,TaxInclusive,GSM ALARM MONITORING ,1.0,45.1,GST,0,,,,45.1,45.1,Closed
Invoice,2025-04-01T00:00:00,JTW101503,,New Plumbing Solutions ,,TaxInclusive,GSM ALARM MONITORING ,2.0,43.64,GST,0,,,,87.28,96.01,Closed
Invoice,2025-04-01T00:00:00,JTW101504,,Ausgroup Alliance,,TaxInclusive,GSM ALARM MONITORING ,1.0,45.0,GST,0,,,,45.0,49.5,Closed
Invoice,2025-04-01T00:00:00,JTW101505,,DINEAMIC,,TaxInclusive,GSM ALARM MONITORING ,1.0,41.5,GST,0,,,,41.5,45.65,Closed
Invoice,2025-04-01T00:00:00,JTW101506,,Marcel Harvey,,TaxInclusive,GSM ALARM MONITORING ,1.0,34.2,GST,0,,,,34.2,37.62,Closed
Invoice,2025-04-01T00:00:00,JTW101507,,Locksmith Services ,,TaxInclusive,GSM ALARM MONITORING ,1.0,50.0,GST,0,,,,50.0,55.0,Closed
Invoice,2025-04-01T00:00:00,JTW101508,,Ultra Fine Foods Victoria Office,,TaxInclusive,GSM ALARM MONITORING ,1.0,48.0,GST,0,,,,48.0,48.0,Closed
Invoice,2025-04-01T00:00:00,JTW101509,,VICSES Narre Warren Unit,,TaxInclusive,SKYCOMMAND NOTIFICATIONS ,3.0,11.0,GST,0,,,,33.0,33.0,Closed
Invoice,2025-04-01T00:00:00,JTW101510,,St Margarets Berwick ,,TaxInclusive,GSM ALARM MONITORING ,3.0,48.0,GST,0,,,,144.0,316.8,Closed
Invoice,2025-04-01T00:00:00,JTW101510,,St Margarets Berwick ,,TaxInclusive,GSM ALARM MONITORING ,3.0,48.0,GST,0,,,,144.0,316.8,Closed
Invoice,2025-04-01T00:00:00,JTW101511,,St Bede’s College.,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,423.5,Closed
Invoice,2025-04-01T00:00:00,JTW101511,,St Bede’s College.,,TaxInclusive,,1.0,235.0,GST,0,,,,235.0,423.5,Closed
Invoice,2025-04-01T00:00:00,JTW101511,,St Bede’s College.,,TaxInclusive,1 HOURS LABOUR,0.5,100.0,GST,0,,,,50.0,423.5,Closed
Invoice,2025-04-03T00:00:00,JTW101512,,St Margarets Berwick ,,TaxInclusive,KABA LOCK SBM30 SC,3.0,170.0,GST,0,,,,510.0,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101512,,St Margarets Berwick ,,TaxInclusive,BDS FILLER PLATE FP201 suit 20,10.0,10.0,GST,0,,,,100.0,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101512,,St Margarets Berwick ,,TaxInclusive,LOCKWOOD PRIMARY LOCK 3572 SC,4.0,115.0,GST,0,,,,460.0,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101512,,St Margarets Berwick ,,TaxInclusive,SALTO COVER PLATES SUIT XS4 ON,13.0,38.35,GST,0,,,,498.55,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101512,,St Margarets Berwick ,,TaxInclusive,BLUENET GATEWAY ,4.0,375.95,GST,0,,,,1503.8,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101512,,St Margarets Berwick ,,TaxInclusive,BLUENET NODE 3 ,2.0,104.24,GST,0,,,,208.48,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101512,,St Margarets Berwick ,,TaxInclusive,Bluenet option per door ,15.0,171.0,GST,0,,,,2565.0,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101512,,St Margarets Berwick ,,TaxInclusive,CONNECTORS/CABLE/CONDUIT,1.0,350.0,GST,0,,,,350.0,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101512,,St Margarets Berwick ,,TaxInclusive,INSTALLATION ,1.0,2900.0,GST,0,,,,2900.0,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101512,,St Margarets Berwick ,,TaxInclusive,,15.0,1016.47,GST,0,,,,15247.05,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101512,,St Margarets Berwick ,,TaxInclusive,KPB16IM,4.0,350.0,GST,0,,,,1400.0,28317.17,Closed
Invoice,2025-04-03T00:00:00,JTW101513,,Minaret College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,17682.15,Closed
Invoice,2025-04-03T00:00:00,JTW101513,,Minaret College,,TaxInclusive,SALTO BLUEnet WIRELESS GATEWAY,1.0,570.2,GST,0,,,,570.2,17682.15,Closed
Invoice,2025-04-03T00:00:00,JTW101513,,Minaret College,,TaxInclusive,SALTO WIRELESS RF NODE suit BL,1.0,165.0,GST,0,,,,165.0,17682.15,Closed
Invoice,2025-04-03T00:00:00,JTW101513,,Minaret College,,TaxInclusive,Bluenet option per door ,13.0,190.45,GST,0,,,,2475.85,17682.15,Closed
Invoice,2025-04-03T00:00:00,JTW101513,,Minaret College,,TaxInclusive,SALTO ESCUTCHEON INSTALL,13.0,80.0,GST,0,,,,1040.0,17682.15,Closed
Invoice,2025-04-03T00:00:00,JTW101513,,Minaret College,,TaxInclusive,GATEWAY INSTALL ,1.0,375.0,GST,0,,,,375.0,17682.15,Closed
Invoice,2025-04-03T00:00:00,JTW101513,,Minaret College,,TaxInclusive,NODE INSTALL ,1.0,140.0,GST,0,,,,140.0,17682.15,Closed
Invoice,2025-04-03T00:00:00,JTW101513,,Minaret College,,TaxInclusive,,10.0,807.5,GST,0,,,,8075.0,17682.15,Closed
Invoice,2025-04-03T00:00:00,JTW101513,,Minaret College,,TaxInclusive,,2.0,1017.74,GST,0,,,,2035.48,17682.15,Closed
Invoice,2025-04-03T00:00:00,JTW101513,,Minaret College,,TaxInclusive,,1.0,1098.15,GST,0,,,,1098.15,17682.15,Closed
Invoice,2025-04-04T00:00:00,JTW101514,,Hilltonia Homestead Pty Ltd,,TaxInclusive,SALTO MIFARE ULTRALIGHT C CARD,50.0,2.08,GST,0,,,,104.0,116.0,Closed
Invoice,2025-04-04T00:00:00,JTW101514,,Hilltonia Homestead Pty Ltd,,TaxInclusive,POSTAGE,1.0,12.0,GST,0,,,,12.0,116.0,Closed
Invoice,2025-04-04T00:00:00,JTW101515,,Cardinia Shire Council,,TaxInclusive,,20.0,43.25,GST,0,,,,865.0,993.18,Closed
Invoice,2025-04-04T00:00:00,JTW101515,,Cardinia Shire Council,,TaxInclusive,,1.0,37.89,GST,0,,,,37.89,993.18,Closed
Invoice,2025-04-07T00:00:00,JTW101517,,LifeHouse Church Melbourne,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,401.5,Closed
Invoice,2025-04-07T00:00:00,JTW101517,,LifeHouse Church Melbourne,,TaxInclusive,SALTO BLUEnet Repeater. Extend,1.0,165.0,GST,0,,,,165.0,401.5,Closed
Invoice,2025-04-07T00:00:00,JTW101517,,LifeHouse Church Melbourne,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,401.5,Closed
Invoice,2025-04-07T00:00:00,JTW101518,,South Eastern Masonic Centre,,TaxInclusive,,1.0,437.06,GST,0,,,,437.06,480.77,Closed
Invoice,2025-04-08T00:00:00,JTW101519,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,1872.2,Closed
Invoice,2025-04-08T00:00:00,JTW101519,,Cardinia Shire Council,,TaxInclusive,570 OVAL CYLINDER BILOCK ,8.0,173.0,GST,0,,,,1384.0,1872.2,Closed
Invoice,2025-04-08T00:00:00,JTW101519,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,1872.2,Closed
Invoice,2025-04-08T00:00:00,JTW101519,,Cardinia Shire Council,,TaxInclusive,CARD - RCUT BI-LOCK,4.0,29.5,GST,0,,,,118.0,1872.2,Closed
Invoice,2025-04-08T00:00:00,JTW101520,,Mater Christi College,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,1643.87,Closed
Invoice,2025-04-08T00:00:00,JTW101520,,Mater Christi College,,TaxInclusive,,1.0,807.48,GST,0,,,,807.48,1643.87,Closed
Invoice,2025-04-08T00:00:00,JTW101520,,Mater Christi College,,TaxInclusive,Bluenet option per door ,1.0,186.95,GST,0,,,,186.95,1643.87,Closed
Invoice,2025-04-08T00:00:00,JTW101520,,Mater Christi College,,TaxInclusive,1 HOURS LABOUR,4.0,100.0,GST,0,,,,400.0,1643.87,Closed
Invoice,2025-04-09T00:00:00,JTW101521,,Texco Contracting Pty Ltd ,,TaxInclusive,MIFARE 1k 13.56MHz CARD TSEC,10.0,14.85,GST,0,,,,148.5,772.2,Closed
Invoice,2025-04-09T00:00:00,JTW101521,,Texco Contracting Pty Ltd ,,TaxInclusive,,42.0,14.85,GST,0,,,,623.7,772.2,Closed
Invoice,2025-04-09T00:00:00,JTW101522,,Texco Contracting Pty Ltd ,,TaxInclusive,,1.0,93.5,GST,0,,,,93.5,93.5,Closed
Invoice,2025-04-10T00:00:00,JTW101523,,Statewide Locksmiths,,TaxInclusive,,1.0,1140.0,GST,0,,,,912.0,2054.8,Closed
Invoice,2025-04-10T00:00:00,JTW101523,,Statewide Locksmiths,,TaxInclusive,,3.0,125.0,GST,0,,,,300.0,2054.8,Closed
Invoice,2025-04-10T00:00:00,JTW101523,,Statewide Locksmiths,,TaxInclusive,,1.0,230.0,GST,0,,,,184.0,2054.8,Closed
Invoice,2025-04-10T00:00:00,JTW101523,,Statewide Locksmiths,,TaxInclusive,,1.0,590.0,GST,0,,,,472.0,2054.8,Closed
Invoice,2025-04-10T00:00:00,JTW101524,,LifeHouse Church Melbourne,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,1560.13,Closed
Invoice,2025-04-10T00:00:00,JTW101524,,LifeHouse Church Melbourne,,TaxInclusive,,1.0,1218.3,GST,0,,,,1218.3,1560.13,Closed
Invoice,2025-04-10T00:00:00,JTW101524,,LifeHouse Church Melbourne,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,1560.13,Closed
Invoice,2025-04-10T00:00:00,JTW101525,,Cardinia Shire Council,,TaxInclusive,CARD - RCUT BI-LOCK,1.0,29.5,GST,0,,,,29.5,217.25,Closed
Invoice,2025-04-10T00:00:00,JTW101525,,Cardinia Shire Council,,TaxInclusive,CARD - SWBL83/45QAKSC PADLOCK ,1.0,168.0,GST,0,,,,168.0,217.25,Closed
Invoice,2025-04-10T00:00:00,JTW101526,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,1196.18,Closed
Invoice,2025-04-10T00:00:00,JTW101526,,Cardinia Shire Council,,TaxInclusive,,1.0,987.44,GST,0,,,,987.44,1196.18,Closed
Invoice,2025-04-10T00:00:00,JTW101527,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTHEON BATTERY ,1.0,137.5,GST,0,,,,137.5,1127.5,Closed
Invoice,2025-04-10T00:00:00,JTW101527,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTHEON BATTERY ,1.0,187.5,GST,0,,,,187.5,1127.5,Closed
Invoice,2025-04-10T00:00:00,JTW101527,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTHEON BATTERY ,1.0,100.0,GST,0,,,,100.0,1127.5,Closed
Invoice,2025-04-10T00:00:00,JTW101527,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTHEON BATTERY ,1.0,100.0,GST,0,,,,100.0,1127.5,Closed
Invoice,2025-04-10T00:00:00,JTW101527,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTHEON BATTERY ,1.0,137.5,GST,0,,,,137.5,1127.5,Closed
Invoice,2025-04-10T00:00:00,JTW101527,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTHEON BATTERY ,1.0,162.5,GST,0,,,,162.5,1127.5,Closed
Invoice,2025-04-10T00:00:00,JTW101527,,Cardinia Shire Council,,TaxInclusive,SALTO ESCUTHEON BATTERY ,1.0,200.0,GST,0,,,,200.0,1127.5,Closed
Invoice,2025-04-10T00:00:00,JTW101528,,Cardinia Shire Council,,TaxInclusive,CARD - RCUT BI-LOCK,10.0,29.5,GST,0,,,,295.0,324.5,Closed
Invoice,2025-04-10T00:00:00,JTW101529,,Cardinia Shire Council,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-04-10T00:00:00,JTW101529,,Cardinia Shire Council,,TaxInclusive,1 HOURS LABOUR,1.0,100.0,GST,0,,,,100.0,220.0,Closed
Invoice,2025-04-10T00:00:00,JTW101530,,CHRIST CHURCH GRAMMAR SCHOOL,,TaxInclusive,STANDARD ONSITE CHARGE,1.0,100.0,GST,0,,,,100.0,990.0,Closed
Invoice,2025-04-10T00:00:00,JTW101530,,CHRIST CHURCH GRAMMAR SCHOOL,,TaxInclusive,1 HOURS LABOUR,8.0,100.0,GST,0,,,,800.0,990.0,Closed
Invoice,2025-04-10T00:00:00,JTW101531,,Cardinia Shire Council,,TaxInclusive,CARD - RCUT BI-LOCK,1.0,29.5,GST,0,,,,29.5,32.45,Closed
Invoice,2025-04-10T00:00:00,JTW101532,,Mentone Grammar,,TaxInclusive,,1.0,450.0,GST,0,,,,450.0,495.0,Closed
Invoice,2025-04-16T00:00:00,JTW101533,,Killester College,,TaxInclusive,,1.0,13383.0,GST,0,,,,13383.0,14721.3,Closed
Invoice,2025-04-24T00:00:00,JTW101534,,Killester College,,TaxInclusive,INSTALLATION ,1.0,15818.15,GST,0,,,,15818.15,17399.97,Closed
Invoice,2025-04-24T00:00:00,JTW101535,,Cardinia Shire Council,,TaxInclusive,,3.0,48.0,GST,0,,,,144.0,158.4,Closed
